Sector,Year,Salary
Human Services,2016,118938.56
Human Services,2016,164060.79
Human Services,2016,119359.42
Human Services,2016,115724.7
Human Services,2016,163051.64
Human Services,2016,135368.88
Human Services,2016,113581.66
Human Services,2016,111602.72
Human Services,2016,105954.68
Human Services,2016,134958.7
Human Services,2016,118938.56
Human Services,2016,107152.5
Human Services,2016,133317.86
Human Services,2016,106902.38
Human Services,2016,147745.56
Human Services,2016,133994.69
Human Services,2016,114403.38
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,106902.38
Human Services,2016,159407.04
Human Services,2016,107152.5
Human Services,2016,108332.12
Human Services,2016,139576.58
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,130832.52
Human Services,2016,119670.52
Human Services,2016,107152.5
Human Services,2016,118938.56
Human Services,2016,107152.5
Human Services,2016,133317.86
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,107787.51
Human Services,2016,113797.84
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,129588.7
Human Services,2016,120018.15
Human Services,2016,119341.12
Human Services,2016,118938.56
Human Services,2016,194980.74
Human Services,2016,107152.5
Human Services,2016,159981.66
Human Services,2016,115724.7
Human Services,2016,164060.78
Human Services,2016,107877.84
Human Services,2016,119196.48
Human Services,2016,118938.56
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,133317.86
Human Services,2016,107152.5
Human Services,2016,150313.02
Human Services,2016,115395
Human Services,2016,164060.78
Human Services,2016,115350.83
Human Services,2016,118938.56
Human Services,2016,118938.56
Human Services,2016,168145.12
Human Services,2016,107152.5
Human Services,2016,109773.79
Human Services,2016,139101.83
Human Services,2016,168145.12
Human Services,2016,107152.5
Human Services,2016,133317.86
Human Services,2016,133317.86
Human Services,2016,148302.7
Human Services,2016,107152.5
Human Services,2016,107152.5
Human Services,2016,122094.96
Human Services,2016,107152.5
Human Services,2016,133317.86
Human Services,2016,107152.5
Human Services,2016,119196.22
Human Services,2016,107152.5
Human Services,2016,118938.56
Human Services,2016,118938.56
Human Services,2016,118938.56
Human Services,2016,118938.56
Indigenous Relations,2016,154696.88
Indigenous Relations,2016,133317.86
Indigenous Relations,2016,107152.5
Indigenous Relations,2016,177431.54
Indigenous Relations,2016,107152.5
Indigenous Relations,2016,127353.49
Indigenous Relations,2016,106972.32
Indigenous Relations,2016,133317.86
Indigenous Relations,2016,110350.5
Indigenous Relations,2016,113251.96
Indigenous Relations,2016,188459.44
Indigenous Relations,2016,106553.46
Indigenous Relations,2016,108017.99
Indigenous Relations,2016,131372.93
Indigenous Relations,2016,200404.88
Indigenous Relations,2016,164060.78
Indigenous Relations,2016,164513.53
Indigenous Relations,2016,133057.6
Indigenous Relations,2016,107152.5
Indigenous Relations,2016,114166
Indigenous Relations,2016,124521.02
Indigenous Relations,2016,116903.03
Indigenous Relations,2016,200404.88
Indigenous Relations,2016,113527.44
Indigenous Relations,2016,164060.78
Indigenous Relations,2016,144579.24
Indigenous Relations,2016,107152.5
Indigenous Relations,2016,122647.46
Indigenous Relations,2016,113199.84
Indigenous Relations,2016,112427.7
Indigenous Relations,2016,105988.48
Indigenous Relations,2016,112608.55
Indigenous Relations,2016,157750.75
Indigenous Relations,2016,118938.56
Indigenous Relations,2016,105998.54
Indigenous Relations,2016,118938.56
Indigenous Relations,2016,118938.56
Indigenous Relations,2016,133317.86
Indigenous Relations,2016,233277.21
Indigenous Relations,2016,107152.5
Indigenous Relations,2016,110880.2
Indigenous Relations,2016,118626.05
Indigenous Relations,2016,118938.56
Indigenous Relations,2016,119761.97
Indigenous Relations,2016,133317.86
Indigenous Relations,2016,285877.28
Infrastructure,2016,133317.86
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,126326.46
Infrastructure,2016,113416.8
Infrastructure,2016,107152.5
Infrastructure,2016,118938.56
Infrastructure,2016,107152.5
Infrastructure,2016,133317.86
Infrastructure,2016,106887.04
Infrastructure,2016,133317.86
Infrastructure,2016,200404.88
Infrastructure,2016,140022.74
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,200404.88
Infrastructure,2016,107152.5
Infrastructure,2016,116342.72
Infrastructure,2016,133317.86
Infrastructure,2016,118938.56
Infrastructure,2016,107152.5
Infrastructure,2016,107028.86
Infrastructure,2016,107152.5
Infrastructure,2016,115724.7
Infrastructure,2016,133317.86
Infrastructure,2016,108735.06
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,121596.54
Infrastructure,2016,110472.75
Infrastructure,2016,130158.91
Infrastructure,2016,107152.5
Infrastructure,2016,107910.81
Infrastructure,2016,121596.54
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,149425.38
Infrastructure,2016,143983.32
Infrastructure,2016,180467.06
Infrastructure,2016,200404.88
Infrastructure,2016,121596.54
Infrastructure,2016,228019.04
Infrastructure,2016,133317.86
Infrastructure,2016,121783.61
Infrastructure,2016,128126.74
Infrastructure,2016,120127.93
Infrastructure,2016,121783.61
Infrastructure,2016,121596.54
Infrastructure,2016,107152.5
Infrastructure,2016,132094.3
Infrastructure,2016,107152.5
Infrastructure,2016,151957.52
Infrastructure,2016,125303.16
Infrastructure,2016,120193.5
Infrastructure,2016,111570.94
Infrastructure,2016,122329.74
Infrastructure,2016,200404.88
Infrastructure,2016,110746.24
Infrastructure,2016,108254.64
Infrastructure,2016,133317.86
Infrastructure,2016,133317.86
Infrastructure,2016,112094.07
Infrastructure,2016,107152.5
Infrastructure,2016,133317.86
Infrastructure,2016,117171.83
Infrastructure,2016,107152.5
Infrastructure,2016,142288.9
Infrastructure,2016,107152.5
Infrastructure,2016,132307.5
Infrastructure,2016,107152.5
Infrastructure,2016,119927.08
Infrastructure,2016,130249.08
Infrastructure,2016,107152.5
Infrastructure,2016,106754.7
Infrastructure,2016,125303.16
Infrastructure,2016,130249.08
Infrastructure,2016,122429.84
Infrastructure,2016,107152.5
Infrastructure,2016,125108.88
Infrastructure,2016,133317.86
Infrastructure,2016,116888.46
Infrastructure,2016,121877.15
Infrastructure,2016,164060.78
Infrastructure,2016,133317.86
Infrastructure,2016,125643.21
Infrastructure,2016,133317.86
Infrastructure,2016,122964.12
Infrastructure,2016,166584.79
Infrastructure,2016,108254.64
Infrastructure,2016,147694.56
Infrastructure,2016,133317.86
Infrastructure,2016,142595.78
Infrastructure,2016,118057.36
Infrastructure,2016,126135.41
Infrastructure,2016,107152.5
Infrastructure,2016,119196.22
Infrastructure,2016,107152.5
Infrastructure,2016,105960.97
Infrastructure,2016,107152.5
Infrastructure,2016,106915.9
Infrastructure,2016,141441.56
Infrastructure,2016,116918.1
Infrastructure,2016,108254.64
Infrastructure,2016,118276.08
Infrastructure,2016,164060.78
Infrastructure,2016,133317.86
Infrastructure,2016,107152.5
Infrastructure,2016,164060.78
Infrastructure,2016,118938.56
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,111108.9
Infrastructure,2016,146649.62
Infrastructure,2016,118329.33
Infrastructure,2016,107152.5
Infrastructure,2016,146649.62
Infrastructure,2016,118928.82
Infrastructure,2016,130249.08
Infrastructure,2016,152787.44
Infrastructure,2016,133317.86
Infrastructure,2016,114764.78
Infrastructure,2016,115724.7
Infrastructure,2016,125712.08
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,115885.38
Infrastructure,2016,133317.86
Infrastructure,2016,108254.64
Infrastructure,2016,111261.96
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,142158.45
Infrastructure,2016,106046.72
Infrastructure,2016,118938.56
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,122344.7
Infrastructure,2016,118938.56
Infrastructure,2016,133317.86
Infrastructure,2016,107152.5
Infrastructure,2016,118938.56
Infrastructure,2016,128583.26
Infrastructure,2016,107627.02
Infrastructure,2016,141344.67
Infrastructure,2016,108888.47
Infrastructure,2016,137244.85
Infrastructure,2016,131809.35
Infrastructure,2016,107152.5
Infrastructure,2016,108537.24
Infrastructure,2016,145740.14
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,107152.5
Infrastructure,2016,118569.36
Infrastructure,2016,107152.51
Infrastructure,2016,133317.86
Infrastructure,2016,115885.12
Infrastructure,2016,133317.86
Infrastructure,2016,107152.5
Infrastructure,2016,130170.04
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,117592.02
Justice and Solicitor General,2016,105916.12
Justice and Solicitor General,2016,108587.25
Justice and Solicitor General,2016,383143.47
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,136321.64
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,128496.16
Justice and Solicitor General,2016,118938.56
Justice and Solicitor General,2016,132350.92
Justice and Solicitor General,2016,158882.36
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,179043.8
Justice and Solicitor General,2016,181228.06
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,133317.86
Justice and Solicitor General,2016,118938.56
Justice and Solicitor General,2016,111321.39
Justice and Solicitor General,2016,152678.86
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,120070.6
Justice and Solicitor General,2016,146315.52
Justice and Solicitor General,2016,126396.66
Justice and Solicitor General,2016,181228.06
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,117592.02
Justice and Solicitor General,2016,190848.58
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,181228.06
Justice and Solicitor General,2016,152614.95
Justice and Solicitor General,2016,162070.74
Justice and Solicitor General,2016,383143.47
Justice and Solicitor General,2016,190848.58
Justice and Solicitor General,2016,170578.98
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,128496.16
Justice and Solicitor General,2016,190848.58
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,117592.02
Justice and Solicitor General,2016,167498.41
Justice and Solicitor General,2016,106241.46
Justice and Solicitor General,2016,118224.6
Justice and Solicitor General,2016,107959.63
Justice and Solicitor General,2016,118938.56
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,157324.7
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,114633.22
Justice and Solicitor General,2016,190094.38
Justice and Solicitor General,2016,109219.03
Justice and Solicitor General,2016,108808.7
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,182287.55
Justice and Solicitor General,2016,117592.02
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,196873.04
Justice and Solicitor General,2016,145589.64
Justice and Solicitor General,2016,124753.46
Justice and Solicitor General,2016,143923.52
Justice and Solicitor General,2016,140143.63
Justice and Solicitor General,2016,174822.44
Justice and Solicitor General,2016,141816.44
Justice and Solicitor General,2016,117757.64
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,181018.95
Justice and Solicitor General,2016,108874.53
Justice and Solicitor General,2016,203557.95
Justice and Solicitor General,2016,212299.88
Justice and Solicitor General,2016,152997.78
Justice and Solicitor General,2016,181228.06
Justice and Solicitor General,2016,181506.87
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,186692.66
Justice and Solicitor General,2016,120652.48
Justice and Solicitor General,2016,383143.47
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,107152.5
Justice and Solicitor General,2016,115786.06
Justice and Solicitor General,2016,130511.66
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,181228.06
Justice and Solicitor General,2016,181228.06
Justice and Solicitor General,2016,168145.12
Justice and Solicitor General,2016,180571.19
Justice and Solicitor General,2016,128496.16
Justice and Solicitor General,2016,164060.78
